Year,Trend,Cyclical,Seasonal,Irregular Fluctuations,Total
0.3123123123123123,0.024024024024024024,0.16062667184207186,-0.0632614001856865,-0.007304753543922481,0.11408454213648692
0.3253253253253253,0.025025025025025023,0.16706398942507147,-0.07475474924283536,0.027795672360273332,0.14512993756753445
0.3383383383383383,0.026026026026026026,0.17347028362957967,-0.08435181473163766,-0.03425257934347889,0.08089191558048914
0.35135135135135137,0.02702702702702703,0.17984436482226784,-0.0918091504794411,0.021874011368865933,0.1369362527387197
0.36436436436436437,0.028028028028028028,0.18618504935168573,-0.0969375882610099,0.03313057020543404,0.15040605932413792
0.37737737737737737,0.029029029029029027,0.19249115976806247,-0.09960703637789048,0.02651724464628686,0.14843039706548788
0.39039039039039036,0.03003003003003003,0.19876152504195643,-0.09974977965944998,0.03439671267200172,0.1634384880845382
0.4034034034034034,0.031031031031031032,0.20499498078171258,-0.09736219717535215,-0.08242035278172202,0.05624346185566945
0.4164164164164164,0.03203203203203203,0.21119036944968664,-0.09250485408672086,0.039757358797374326,0.19047490619237215
0.4294294294294294,0.03303303303303303,0.2173465405771978,-0.08530096530602767,-0.08376087215771068,0.0813177361464925
0.44244244244244246,0.03403403403403403,0.22346235097816744,-0.07593326993762908,0.0057993650997742955,0.18736248017434667
0.45545545545545546,0.035035035035035036,0.22953666496140615,-0.06463939578417698,-0.030197352722936322,0.16973495148932788
0.46846846846846846,0.036036036036036036,0.2355683545415089,-0.05170583150621904,-0.020181922116144762,0.19971663695518113
0.48148148148148145,0.037037037037037035,0.2415562996483192,-0.037460659341591235,-0.01878113382882287,0.22235154351494213
0.4944944944944945,0.03803803803803804,0.24749938833492335,-0.02226523273174913,0.0387760893391039,0.30204828298031616
0.5075075075075075,0.03903903903903904,0.25339651698413623,-0.006505009966448309,-0.05340554381309533,0.23252500224363165
0.5205205205205206,0.04004004004004004,0.25924659051344057,0.009420223632762681,-0.023350804938387662,0.2853560492478556
0.5335335335335335,0.04104104104104104,0.26504852257834083,0.025106496959002356,0.08410207358479131,0.41529813416317557
0.5465465465465466,0.04204204204204204,0.27080123577409504,0.04015590054620463,0.038210466908630496,0.39120964527097224
0.5595595595595596,0.043043043043043044,0.276503661835786,0.054186680231257826,-0.012307636551476911,0.36142574855861
0.5725725725725725,0.044044044044044044,0.2821547418366956,0.06684292100892988,-0.008140422368843969,0.38490128452082556
0.5855855855855856,0.04504504504504504,0.287753426384945,0.07780357543184391,-0.0221398506941604,0.3884621961676735
0.5985985985985985,0.04604604604604605,0.2932986758183641,0.08679060753451244,-0.0737887107888245,0.35234661861009814
0.6116116116116116,0.04704704704704705,0.2987894603975543,0.09357604569670934,0.09560958304985466,0.5350221361911653
0.6246246246246246,0.04804804804804805,0.30422476049710856,0.09798776553809306,-0.05745865633042688,0.3928019177528228
0.6376376376376376,0.04904904904904905,0.3096035667949534,0.09991385615095406,-0.05434933567292362,0.4042171363220329
0.6506506506506506,0.050050050050050046,0.3149248804597777,0.09930545891403678,0.07204024495241228,0.5363206343762768
0.6636636636636637,0.05105105105105105,0.32018771333651297,0.09617800687601136,-0.06488993291313513,0.40252683835044023
0.6766766766766766,0.05205205205205205,0.32539108812983175,0.09061083326948945,-0.0340341115374124,0.4340198619139608
0.6896896896896897,0.05305305305305305,0.33053403858562863,0.08274515908630228,0.0060364686994011105,0.4723687194243851
0.7027027027027027,0.05405405405405406,0.33561560967045134,0.07278051076267798,-0.010776722318934855,0.45167345216824856
0.7157157157157157,0.055055055055055056,0.3406348577488485,0.060969658845930655,-0.039795580054455965,0.41686399159537824
0.7287287287287287,0.056056056056056056,0.3455908507585999,0.047612206032139975,-0.04796214911479946,0.4012969637319965
0.7417417417417418,0.057057057057057055,0.3504826683837987,0.0330469872253393,0.04008338766944511,0.48067010033564017
0.7547547547547547,0.058058058058058054,0.3553094022257516,0.017643474403864042,0.004462707853802398,0.4354736425414761
0.7677677677677678,0.05905905905905906,0.36007015597166614,0.001792404324295472,-0.011484284958050522,0.4094373343969701
0.7807807807807807,0.06006006006006006,0.36476404556109415,-0.014104133192491753,-0.11870894248440088,0.29201102994426154
0.7937937937937938,0.06106106106106106,0.36939019935009976,-0.02964289496540234,-0.01746940172634759,0.3833389637194109
0.8068068068068068,0.062062062062062065,0.37394775827312077,-0.044429713414169854,-0.07336932941526265,0.31821077750575033
0.8198198198198198,0.06306306306306306,0.37843587600249584,-0.0580894953020904,-0.024716729602009806,0.3586927141614587
0.8328328328328328,0.06406406406406406,0.3828537191056254,-0.07027573662502185,0.026333093632594326,0.40297514017726194
0.8458458458458459,0.06506506506506507,0.3872004671997375,-0.08067931228503239,0.0477408217853775,0.4193270417651477
0.8588588588588588,0.06606606606606606,0.39147531310423156,-0.08903631758341113,-0.06360191572781902,0.30490314585906747
0.8718718718718719,0.06706706706706707,0.39567746299056955,-0.09513476262000567,0.0317988233054468,0.3994085907430778
0.8848848848848849,0.06806806806806806,0.39980613652968805,-0.09881994978386181,0.0685026210444242,0.4375568758583185
0.8978978978978979,0.06906906906906907,0.4038605670369034,-0.09999839792580993,0.04358937013287441,0.4165206083130369
0.9109109109109109,0.07007007007007007,0.4078400016142834,-0.09864021366957149,0.011162966591039032,0.39043282460582107
0.9239239239239239,0.07107107107107107,0.41174370129045845,-0.09477984970897499,-0.010797440630511917,0.37723748202204266
0.9369369369369369,0.07207207207207207,0.41557094115784676,-0.08851523085576098,0.01739667552665441,0.4165244579008123
0.94994994994995,0.07307307307307308,0.4193210105072681,-0.0800052700072856,-0.08089760049391495,0.33149121307914065
0.9629629629629629,0.07407407407407407,0.4229932129599205,-0.06946583704589977,-0.08564192304444386,0.34195952694365095
0.975975975975976,0.07507507507507508,0.4265868665966964,-0.05716428292584788,0.00937009881682095,0.45386775756274456
0.988988988988989,0.07607607607607608,0.43010130408481306,-0.04341265785369558,-0.006634300466805543,0.456130421840388
1.002002002002002,0.07707707707707707,0.43353587280173506,-0.02855979559487566,0.04802656965681372,0.5300797239407502
1.015015015015015,0.07807807807807808,0.43688993495636425,-0.01298246470161525,-0.06664113162373818,0.43534441670908886
1.028028028028028,0.07907907907907907,0.44016286770747637,0.0029241888733429772,0.03559234774045146,0.55775848340035
1.0410410410410411,0.08008008008008008,0.4433540632793811,0.018756665337583824,0.045902071202687696,0.5880928798997327
1.054054054054054,0.08108108108108109,0.4464629290747842,0.034113346529458154,-0.015820367858504946,0.5458369888268185
1.067067067067067,0.08208208208208208,0.44948888778483204,0.048604683657707363,0.007689670282438154,0.5878653238070596
1.08008008008008,0.08308308308308308,0.4524313774963158,0.06186307888061487,-0.0312173682789896,0.5661601711810241
1.093093093093093,0.08408408408408408,0.4552898517960178,0.07355221006134664,0.014498048696055905,0.6274241946375043
1.1061061061061062,0.08508508508508508,0.45806377987217894,0.08337556216091518,-0.012976169278496003,0.6135482578396831
1.1191191191191192,0.08608608608608609,0.46075264661306914,0.09108394885522476,0.07288830115758915,0.7108109827119692
1.132132132132132,0.08708708708708708,0.4633559527026425,0.09648183357736916,0.03198721801873832,0.6789120913858371
1.145145145145145,0.08808808808808809,0.46587321471325904,0.09943228964100281,0.010370319067990498,0.6637639115103404
1.1581581581581581,0.0890890890890891,0.46830396519545586,0.09986047362267407,0.033453120563345824,0.6907066484705648
1.1711711711711712,0.09009009009009009,0.4706477527647516,0.09775552389476866,0.034268004044963545,0.692761370794574
1.1841841841841843,0.09109109109109109,0.47290414218546734,0.0931708361494887,0.09851629054336505,0.7556823599694122
1.197197197197197,0.0920920920920921,0.47507271445154864,0.08622270892472579,-0.09824153952952924,0.5551459759388373
1.2102102102102101,0.09309309309309309,0.4771530668643744,0.07708739349040625,0.009073271185243538,0.6564068246331174
1.2232232232232232,0.0940940940940941,0.47914481310753665,0.06599662293004961,-0.03871838608169571,0.6005171440499846
1.2362362362362362,0.09509509509509509,0.48104758331857855,0.05323173383011927,0.10465897011662886,0.7340333823604217
1.2492492492492493,0.0960960960960961,0.4828610241576773,0.039116529690688934,0.03494948735830932,0.6530231373027715
1.2622622622622623,0.0970970970970971,0.4845847988732581,0.024009067089361597,-0.021502336881297855,0.5841886261784189
1.2752752752752752,0.0980980980980981,0.4862185873645283,0.008292572956606714,0.0021958658635570258,0.5948051242827901
1.2882882882882882,0.0990990990990991,0.4877620862409193,-0.007634276638459799,-0.0068624352287592096,0.5723644734727994
1.3013013013013013,0.10010010010010009,0.4892150088784256,-0.023367469596425296,0.025636489389127465,0.5915841287712278
1.3143143143143143,0.1011011011011011,0.49057708547282985,-0.03850790625357541,-0.03927549394802014,0.5138947863723354
1.3273273273273274,0.1021021021021021,0.49184806308980505,-0.05267152323545796,-0.037118116011202046,0.5041605259452471
1.3403403403403402,0.1031031031031031,0.4930277057118839,-0.06549903588894866,-0.05461233283509908,0.47601944009093927
1.3533533533533533,0.1041041041041041,0.4941157942822867,-0.0766650521591763,-0.011765359752442089,0.5097894864747724
1.3663663663663663,0.10510510510510511,0.49511212674559923,-0.0858863267220426,0.02693760529875308,0.5412685104274149
1.3793793793793794,0.1061061061061061,0.4960165180852946,-0.09292894599199089,0.043381351627307184,0.552575029826717
1.3923923923923924,0.10710710710710711,0.4968288003580899,-0.09761426174486192,0.004149931815277828,0.5104715775356129
1.4054054054054055,0.10810810810810811,0.497548822725133,-0.09982342283922735,0.0506595855152442,0.5564930935092579
1.4184184184184183,0.1091091091091091,0.49817645148001305,-0.09950039008125011,0.11150334880000674,0.6192885193078789
1.4314314314314314,0.11011011011011011,0.4987115700735893,-0.09665335775580411,0.019083301401131143,0.5312516238290265
1.4444444444444444,0.1111111111111111,0.4991540791356341,-0.09135454576426011,0.05613730353710892,0.575047948019594
1.4574574574574575,0.11211211211211211,0.4995038964932856,-0.08373836764171905,0.08231843303894665,0.6101960740026253
1.4704704704704705,0.11311311311311312,0.49976095718630714,-0.07399802092510857,-0.06862325107369972,0.47025279830061195
1.4834834834834836,0.11411411411411411,0.4999252134791502,-0.06238058636335525,-0.04252031118113188,0.5091384300487771
1.4964964964964964,0.11511511511511512,0.49999663486981877,-0.049180760286644594,-0.07282164875445642,0.49310934094383285
1.5095095095095095,0.11611611611611611,0.4999752080955335,-0.03473337912406947,0.04700091261629766,0.6283588577038778
1.5225225225225225,0.11711711711711711,0.49986093713519436,-0.019404925698217543,0.06818975048232323,0.6657628790364172
1.5355355355355356,0.11811811811811812,0.49965384320864226,-0.003584232754218332,0.0009489512667960166,0.6151366798393381
1.5485485485485486,0.11911911911911911,0.4993539647727181,0.012327380455661261,-0.04213506425108966,0.5886654000964088
1.5615615615615615,0.12012012012012012,0.49896135751412163,0.027926288329282657,-0.007211329532228545,0.6397964364312958
1.5745745745745745,0.12112112112112113,0.49847609433907053,0.042816797576461604,-0.008453224902383897,0.6539607881342694
1.5875875875875876,0.12212212212212212,0.49789826535976195,0.05662118466396724,0.028331514629307098,0.7049730867751584
1.6006006006006006,0.12312312312312312,0.4972279778776388,0.06898927742654866,-0.06371900548831214,0.6256213729389984
1.6136136136136137,0.12412412412412413,0.49646535636346417,0.07960733778983609,-0.02008019829027557,0.6801166199871489
1.6266266266266267,0.12512512512512514,0.4956105424342076,0.08820602027948103,-0.003688982931902958,0.7052527049069107
1.6396396396396395,0.12612612612612611,0.49466369482674677,0.09456720443518248,0.02207561665298419,0.7374326420410395
1.6526526526526526,0.12712712712712712,0.4936249893683907,0.09852952781359225,0.029223279307699718,0.7485049236168099
1.6656656656656657,0.12812812812812813,0.49249461894422913,0.09999247922590908,-0.0673227899313106,0.6532924363669558
1.6786786786786787,0.12912912912912913,0.49127279346131386,0.09891894837810387,-0.03363024203589521,0.6856906289326516
1.6916916916916918,0.13013013013013014,0.48995973980968,0.09533616723774298,-0.026675731547361515,0.6887503056301916
1.7047047047047046,0.13113113113113112,0.4885557018202126,0.08933501924800909,-0.024381891546061768,0.684639960653291
1.7177177177177176,0.13213213213213212,0.48706094021936813,0.08106773391190228,-0.002651071225194314,0.6976097350382081
1.7307307307307307,0.13313313313313313,0.4854757325807581,0.07074402522748297,0.017330058544467675,0.7066829494858419
1.7437437437437437,0.13413413413413414,0.48380037327360437,0.05862577192942599,0.02938781455583311,0.7059480938929975
1.7567567567567568,0.13513513513513514,0.48203517340807533,0.04502037448176734,-0.011986570604378985,0.6502041124205988
1.7697697697697699,0.13613613613613612,0.48018046077751375,0.0302729573332167,0.025691794361716855,0.6722813486085835
1.7827827827827827,0.13713713713713713,0.4782365797975662,0.014757614238319111,0.01175417518132326,0.6418855063543457
1.7957957957957957,0.13813813813813813,0.47620389144222575,-0.0011320812779509449,0.041645659553019666,0.6548556078554326
1.8088088088088088,0.13913913913913914,0.47408277317680037,-0.016993059593679482,-0.0071805717641257516,0.5890482809581342
1.8218218218218218,0.14014014014014015,0.4718736188878182,-0.03242297954843686,-0.03728482631547341,0.5423059531640482
1.834834834834835,0.14114114114114115,0.4695768388098839,-0.04703043452301234,0.0813390174311312,0.6450265628591438
1.8478478478478477,0.14214214214214213,0.467192859449499,-0.06044488114558995,-0.007622126431824142,0.541267994014227
1.8608608608608608,0.14314314314314314,0.46472212350586084,-0.07232603876555582,0.10506388447393156,0.6406031123573797
1.8738738738738738,0.14414414414414414,0.4621650897886542,-0.08237252126101323,0.04982607199133155,0.5737627846631167
1.8868868868868869,0.14514514514514515,0.45952223313285157,-0.09032948221927518,0.013277664599650189,0.5276155606583718
1.8998998998999,0.14614614614614616,0.45679404431053744,-0.09599507955710371,-0.06497537400118232,0.4419697368983975
1.912912912912913,0.14714714714714713,0.4539810299397731,-0.09922559559441282,-0.0007895132317473918,0.5011130682607601
1.9259259259259258,0.14814814814814814,0.45108371239051887,-0.09993908270190958,-0.10086722439652285,0.3984255534402346
1.9389389389389389,0.14914914914914915,0.4481026296876312,-0.09811744204451167,0.005045970670628083,0.5041803074628968
1.951951951951952,0.15015015015015015,0.44503833541095295,-0.0938068826896166,0.09033757742563657,0.5917191802971231
1.964964964964965,0.15115115115115116,0.44189139859251486,-0.08711674943414865,-0.0055048481326114155,0.5004209521769059
1.977977977977978,0.15215215215215216,0.43866240361086745,-0.07821674908457676,-0.07822118380493365,0.43437662287350914
1.990990990990991,0.15315315315315314,0.4353519500825638,-0.06733264555011194,-0.023738727419964266,0.4974337302656407
2.004004004004004,0.15415415415415415,0.4319606527508118,-0.054740532950494705,-0.06675805128558736,0.46461622266888386
2.017017017017017,0.15515515515515516,0.42848914137131777,-0.04075983201089953,0.004924502577974985,0.5478089670935484
2.03003003003003,0.15615615615615616,0.4249380605953432,-0.025745187402525113,0.013149040419547613,0.5684980697685219
2.043043043043043,0.15715715715715717,0.42130806984999336,-0.010077471566839179,-0.05542869346992412,0.5129590619703873
2.056056056056056,0.15815815815815815,0.41759984321576377,0.0058458767729522975,0.04225863635112299,0.6238625144979972
2.069069069069069,0.15915915915915915,0.4138140693013656,0.021620934332834338,0.06592111865660381,0.6605152814499629
2.0820820820820822,0.16016016016016016,0.40995145111585196,0.0368475394810252,0.01859823792852518,0.6255573886855624
2.095095095095095,0.16116116116116116,0.4060127059380714,0.05113944303019174,-0.04429383064058227,0.574019479488842
2.108108108108108,0.16216216216216217,0.4019985651834704,0.0641341061164477,0.09730272204003969,0.7255975555021199
2.121121121121121,0.16316316316316315,0.39790977426827145,0.07550189662496162,0.03972499370528384,0.6762998277616801
2.134134134134134,0.16416416416416416,0.39374709247105155,0.08495445087893522,0.0854409921282499,0.7283066996424008
2.1471471471471473,0.16516516516516516,0.38951129279174557,0.09225198848324687,-0.028145439030142178,0.6187830074100155
2.16016016016016,0.16616616616616617,0.38520316180810216,0.09720939476908114,-0.04071332025366076,0.6078654024896887
2.173173173173173,0.16716716716716717,0.38082349952961786,0.09970091654782257,-0.05618995288092341,0.5915016303636842
2.186186186186186,0.16816816816816815,0.3763731192489774,0.09966335205828472,-0.08291646508505826,0.561288174390372
2.199199199199199,0.16916916916916916,0.37185284739102825,0.09709765418874525,-0.021159947241774477,0.6169597235071682
2.2122122122122123,0.17017017017017017,0.3672635233593134,0.09206890630528627,0.08816688740127354,0.7176694872360434
2.225225225225225,0.17117117117117117,0.36260599938019866,0.08470467129959529,0.031982717204240764,0.6504645590552058
2.2382382382382384,0.17217217217217218,0.3578811403446138,0.07519175573548409,0.02975435081137184,0.6349994190636419
2.2512512512512513,0.17317317317317318,0.3530898236474466,0.06377147117715563,0.03720330739999338,0.6272377753977688
2.264264264264264,0.17417417417417416,0.3482329390246109,0.05073351290381394,0.04537079293840124,0.6185114190410002
2.2772772772772774,0.17517517517517517,0.34331138838782616,0.03640861128762817,0.03673270438734025,0.5916278792379698
2.29029029029029,0.17617617617617617,0.3383260856571343,0.02116014224555623,0.029754543196962042,0.5654169472758287
2.3033033033033035,0.17717717717717718,0.33327795659118603,0.005374909580429004,0.04215478239727226,0.5579848257460643
2.3163163163163163,0.1781781781781782,0.3281679386153313,-0.010546666966818417,0.008373798603892963,0.504173248430584
2.329329329329329,0.17917917917917917,0.3229969806475401,-0.026200709056756196,-0.0036168127412812357,0.47235863802868183
2.3423423423423424,0.18018018018018017,0.31776604292219207,-0.04119012482439893,-0.011508554682968844,0.44524754359500446
2.3553553553553552,0.18118118118118118,0.31247609681176236,-0.05513468180147978,0.011083140990196185,0.44960573718165997
2.3683683683683685,0.18218218218218218,0.30712812464644,-0.06768065217095212,0.034380406865654675,0.4560100615233248
2.3813813813813813,0.1831831831831832,0.3017231195317131,-0.07850978568515149,0.02093288665120842,0.42732940368095323
2.394394394394394,0.1841841841841842,0.29626208516394936,-0.08734738263402148,-0.044629416136886466,0.3484694705772256
2.4074074074074074,0.18518518518518517,0.2907460356440134,-0.09396926207859076,0.03190352249490939,0.41386548124551725
2.4204204204204203,0.18618618618618618,0.2851759952889507,-0.09820744858840826,-0.03446067928540369,0.33869405360132493
2.4334334334334335,0.1871871871871872,0.2795529984417741,-0.09995443322899766,-0.0052594431670203315,0.3615263092329433
2.4464464464464464,0.1881881881881882,0.2738780892793889,-0.09916590071201055,-0.01294244845280731,0.3499579283027593
2.4594594594594597,0.1891891891891892,0.26815232161869124,-0.0958618535291978,-0.03336617271158573,0.32811348456709694
2.4724724724724725,0.19019019019019018,0.26237675872087807,-0.09012610455459454,-0.05967026939101309,0.3027705749654606
2.4854854854854853,0.19119119119119118,0.2565524730940004,-0.08210415098594225,0.04496624933993982,0.4106057626391892
2.4984984984984986,0.1921921921921922,0.250680546293803,-0.0719994835565031,-0.0402141090091818,0.33065914592031026
2.5115115115115114,0.1931931931931932,0.24476206872288087,-0.06006842464049629,0.0046717458193214325,0.3825585830948992
2.5245245245245247,0.1941941941941942,0.23879813942819397,-0.04661362619254032,0.08362236366433477,0.47000107109418265
2.5375375375375375,0.19519519519519518,0.2327898658969786,-0.03197639245712488,0.005340308697954625,0.4013489773330035
2.5505505505505504,0.1961961961961962,0.22673836385108725,-0.016528022195861844,0.026011685830261717,0.4324182236816833
2.5635635635635636,0.1971971971971972,0.22064475703980324,-0.0006603900519116593,0.016665522523944987,0.43384708670903377
2.5765765765765765,0.1981981981981982,0.21451017703116346,0.015223994028427116,-0.08552279981607014,0.34240956944171863
2.5895895895895897,0.1991991991991992,0.20833576300182757,0.030722195157006124,-0.06245727849203297,0.37579987886599997
2.6026026026026026,0.20020020020020018,0.20212266152553693,0.045441074644487836,-0.037173128901599295,0.41059080746862564
2.6156156156156154,0.2012012012012012,0.1958720263601987,0.059007262643479844,0.00896525025713025,0.46504574046200997
2.6286286286286287,0.2022022022022022,0.18958501823363408,0.0710766293207865,-0.01359636254664441,0.44926748720997833
2.6416416416416415,0.2032032032032032,0.18326280462803615,0.08134301430609832,0.019997488529456455,0.4878065106667941
2.6546546546546548,0.2042042042042042,0.1769065595631694,0.08954599297956059,-0.035936507696555424,0.43472024905037876
2.6676676676676676,0.20520520520520522,0.17051746337835874,0.09547748259288522,0.04481246925006913,0.5160126204265183
2.6806806806806804,0.2062062062062062,0.16409670251330202,0.09898702064832511,0.03921522804577756,0.5085051574136109
2.6936936936936937,0.2072072072072072,0.15764546928775128,0.09998558164028465,-0.07799454016162785,0.3868437179736153
2.7067067067067065,0.2082082082082082,0.1511649616801034,0.0984478353413169,-0.01769435951815761,0.44012664571147087
2.71971971971972,0.2092092092092092,0.14465638310493575,0.09441278934717401,-0.06316645391941776,0.38511192774190117
2.7327327327327327,0.21021021021021022,0.13812094218953724,0.08798279958164296,-0.029138003842434392,0.407175948138956
2.745745745745746,0.2112112112112112,0.13155985254946792,0.07932097386142453,-0.04288470995961621,0.37920732766248744
2.7587587587587588,0.2122122122122122,0.12497433256319478,0.0686470343841254,0.03545752932682557,0.44129110848635794
2.7717717717717716,0.2132132132132132,0.11836560514583994,0.05623174409451244,0.008505304339579777,0.39631586679314534
2.784784784784785,0.21421421421421422,0.11173489752208945,0.04239003831389711,0.004116390636715622,0.37245554068691644
2.7977977977977977,0.21521521521521522,0.10508344099830123,0.027473035860758534,0.057156341681081926,0.4049280337553569
2.810810810810811,0.21621621621621623,0.09841247073385277,0.011859132314337339,-0.10213210593326005,0.2243557133311463
2.823823823823824,0.2172172172172172,0.09172322551177686,-0.004055598643990772,0.05215709142524967,0.35704193551025293
2.8368368368368366,0.2182182182182182,0.08501694750872106,-0.019867452325004697,0.06822850113575134,0.3515962145376859
2.84984984984985,0.21921921921921922,0.07829488206427891,-0.03517533369963873,0.0600997020216015,0.32243846960546096
2.8628628628628627,0.22022022022022023,0.07155827744973467,-0.04959093186843914,-0.042207937545566655,0.19997962825594912
2.875875875875876,0.22122122122122123,0.06480838463626046,-0.06274857023945216,0.04539804517008644,0.268679080788116
2.888888888888889,0.2222222222222222,0.05804645706261518,-0.07431448254773941,0.1306003709110641,0.33655456764816205
2.9019019019019017,0.22322322322322322,0.051273750402383175,-0.08399527941422819,0.06249324526591826,0.25299493947729645
2.914914914914915,0.22422422422422422,0.04449152233079882,-0.09154539067498457,0.10465043593842915,0.28182079181846764
2.9279279279279278,0.22522522522522523,0.03770103229120087,-0.0967732946933497,0.0826528108760651,0.2488057736991415
2.940940940940941,0.22622622622622623,0.030903541261153997,-0.0995463766376602,-0.04057612322382063,0.11700726762589944
2.953953953953954,0.2272272272272272,0.02410031151829097,-0.09979429248592449,-0.033395779677625755,0.11813746658196794
2.966966966966967,0.22822822822822822,0.017292606405908732,-0.097510753423664,0.026688514833250368,0.17469859604372334
2.97997997997998,0.22922922922922923,0.010481690098370421,-0.09275368537057367,-0.08530074191099626,0.061656492046029715
2.992992992992993,0.23023023023023023,0.00366882736634967,-0.0856437595893351,-0.006286044163532043,0.14196925384371276
3.006006006006006,0.23123123123123124,-0.003144716658033797,-0.07636133165023173,-0.0008990190375606646,0.15082616388540504
3.019019019019019,0.23223223223223222,-0.0099576767161448,-0.06514186640002652,-0.047463470039596604,0.10966921907646426
3.032032032032032,0.23323323323323322,-0.01676878765779017,-0.05226996498868197,0.058300490549693364,0.22249497113645444
3.045045045045045,0.23423423423423423,-0.023576784676152752,-0.03807214546872257,-0.052848067324770126,0.11973723676458878
3.058058058058058,0.23523523523523523,-0.03038040354266384,-0.022908560099833483,-0.0040600810488658065,0.1778861905438721
3.071071071071071,0.23623623623623624,-0.03717838084176717,-0.007163859463595591,0.005950178586959623,0.1978441745178331
3.084084084084084,0.23723723723723725,-0.04396945420553054,0.008762564864104077,0.0260856671824601,0.2281160150782709
3.0970970970970972,0.23823823823823823,-0.0507523625480674,0.02446671157149777,0.07292614228051951,0.2848787295421881
3.11011011011011,0.23923923923923923,-0.05752584629971476,0.03955021780327574,-0.028308423224249892,0.19295518751855034
3.123123123123123,0.24024024024024024,-0.06428864764093402,0.05363046432373763,0.025652269312767057,0.2552343262358109
3.136136136136136,0.24124124124124124,-0.07103951073588434,0.06635028131577597,0.015316856362455803,0.25186886818358867
3.149149149149149,0.24224224224224225,-0.07777718196562809,0.07738700861132475,-0.010717148360962669,0.23113492052697626
3.1621621621621623,0.24324324324324323,-0.08450041016092466,0.08646068052484754,-0.07584096417750852,0.1693625494296576
3.175175175175175,0.24424424424424424,-0.0912079468345704,0.09334112766739644,-0.020167085533424424,0.22621033954364586
3.188188188188188,0.24524524524524524,-0.09789854641323947,0.0978538155914419,0.002776306590256832,0.2479768210137045
3.201201201201201,0.24624624624624625,-0.10457096646878358,0.09988427215914543,-0.059953818967540456,0.18160573296906765
3.214214214214214,0.24724724724724725,-0.11122396794894726,0.0993809913262143,0.07290372147329117,0.30830799209780546
3.2272272272272273,0.24824824824824826,-0.11785631540745851,0.09635673968184066,0.09241330853015058,0.319161981052781
3.24024024024024,0.24924924924924924,-0.12446677723344572,0.09088823260207593,-0.08210568466858728,0.13356501994929218
3.2532532532532534,0.2502502502502503,-0.13105412588014773,0.08311418823156963,6.729355744850342e-05,0.20237760615912068
3.2662662662662663,0.25125125125125125,-0.13761713809286377,0.0732318086577974,0.014793683935429994,0.20165960575161487
3.279279279279279,0.25225225225225223,-0.1441545951361108,0.06149177753887746,-0.03798292876973469,0.1316065058852842
3.2922922922922924,0.25325325325325326,-0.15066528301993853,0.048191901078805895,0.02109438986280457,0.17187426117492519
